序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1128,688277,天智航-U,23.78,-0.88,-0.21,150880.0,364905990.0,4.92,24.7,23.52,23.52,23.99,1.23,3.31,-71.3,8.49,10843490569.0,10843490569.0,-0.25,-0.29,39.8,56.55
1129,600405,动力源,5.63,-0.88,-0.05,108743.0,61963387.0,3.35,5.81,5.62,5.68,5.68,1.5,1.78,-16.65,16.64,3450230580.0,3434972205.0,0.0,0.0,2.55,8.06
1130,688570,天玛智控,19.24,-0.88,-0.17,8083.0,15610647.0,2.01,19.57,19.18,19.56,19.41,1.45,0.43,79.24,1.95,8330920000.0,3620968000.0,0.0,0.05,-0.98,4.45
1131,603507,振江股份,29.09,-0.89,-0.26,59838.0,175435043.0,2.66,29.8,29.02,29.61,29.35,1.54,3.29,92.39,2.21,5361325021.0,5287756411.0,-0.24,-0.24,21.92,10.57
1132,605318,法狮龙,66.82,-0.89,-0.6,20714.0,139473418.0,4.14,68.79,66.0,68.68,67.42,1.01,1.65,-4373.28,13.0,8401213651.0,8401213651.0,-0.09,-0.09,0.5,2.53
1133,600303,曙光股份,3.33,-0.89,-0.03,137511.0,45640959.0,3.27,3.38,3.27,3.37,3.36,1.47,2.04,-7.7,2.03,2276402023.0,2249762023.0,0.0,0.0,-11.44,2.15
1134,603277,银都股份,16.47,-0.9,-0.15,12419.0,20472169.0,1.38,16.68,16.45,16.66,16.62,1.27,0.2,16.23,3.55,10107627553.0,10042517032.0,-0.06,-0.06,-8.6,-2.14
1135,603136,天目湖,12.09,-0.9,-0.11,31667.0,38200484.0,1.72,12.2,11.99,12.16,12.2,0.96,1.17,29.42,2.4,3265831924.0,3265831924.0,-0.08,-0.08,7.85,2.63
1136,600130,*ST波导,4.37,-0.91,-0.04,86411.0,37688377.0,1.36,4.4,4.34,4.4,4.41,1.0,1.15,699.36,3.41,3277500000.0,3277500000.0,0.23,0.23,9.52,4.3
1137,600072,中船科技,11.96,-0.91,-0.11,110870.0,133068033.0,1.57,12.12,11.93,12.07,12.07,1.23,1.02,-9.4,1.85,17971386819.0,12956714299.0,0.0,0.0,-2.37,2.93
1138,688057,金达莱,13.0,-0.91,-0.12,13614.0,17755970.0,1.75,13.18,12.95,13.13,13.12,1.59,0.49,35.66,1.14,3588000000.0,3588000000.0,-0.15,-0.15,3.09,6.38
1139,603187,海容冷链,16.26,-0.91,-0.15,28455.0,46299323.0,1.52,16.43,16.18,16.38,16.41,0.7,0.74,15.68,1.53,6283125900.0,6217204348.0,-0.06,-0.12,17.23,5.65
1140,603076,乐惠国际,24.76,-0.92,-0.23,9979.0,24735077.0,1.8,25.08,24.63,24.99,24.99,1.18,0.83,66.71,2.3,2988565277.0,2988565277.0,-0.12,-0.16,-1.2,5.63
1141,600429,三元股份,5.36,-0.92,-0.05,115728.0,61938062.0,1.66,5.4,5.31,5.4,5.41,0.62,0.77,25.58,1.54,8051197388.0,8026907803.0,-0.37,-0.19,10.29,3.47
1142,603598,引力传媒,26.52,-0.93,-0.25,292252.0,775926061.0,8.22,27.85,25.65,27.3,26.77,1.44,10.85,263.34,33.77,7148808108.0,7140852108.0,-0.23,0.49,65.34,56.09
1143,605166,聚合顺,10.66,-0.93,-0.1,35948.0,38415732.0,1.67,10.79,10.61,10.77,10.76,1.05,1.14,18.03,1.72,3355050006.0,3355050006.0,0.0,-0.09,-1.84,2.8
1144,601999,出版传媒,7.43,-0.93,-0.07,51028.0,37605739.0,2.93,7.49,7.27,7.47,7.5,1.77,0.93,39.97,1.55,4093296221.0,4093296221.0,-0.27,-0.13,4.8,8.15
1145,603319,XD美湖股,38.32,-0.93,-0.36,120511.0,466977145.0,5.02,39.95,38.01,39.6,38.68,1.18,3.55,75.79,5.27,12996215661.0,12996215661.0,-0.03,-0.21,9.42,4.87
1146,600166,福田汽车,3.19,-0.93,-0.03,1366515.0,433944522.0,4.04,3.24,3.11,3.22,3.22,1.43,1.73,17.02,1.64,25256507171.0,25256507171.0,-0.31,-0.31,10.76,9.25
1147,600444,国机通用,19.25,-0.93,-0.18,28467.0,54827080.0,2.16,19.5,19.08,19.49,19.43,1.57,1.94,58.84,3.87,2818622191.0,2818622191.0,-0.31,-0.31,6.59,5.02
1148,601825,沪农商行,8.41,-0.94,-0.08,221286.0,186609707.0,1.3,8.5,8.39,8.49,8.49,1.55,0.24,5.76,0.64,81109777782.0,78839052199.0,0.0,-0.12,-0.94,-9.47
1149,601166,兴业银行,18.94,-0.94,-0.18,1359434.0,2583778524.0,1.52,19.17,18.88,19.11,19.12,2.11,0.64,5.17,0.44,400824477412.0,400824477412.0,0.05,0.0,-5.44,-10.07
1150,605005,合兴股份,18.95,-0.94,-0.18,13942.0,26485058.0,1.83,19.26,18.91,19.25,19.13,1.44,0.35,37.34,3.72,7598950000.0,7598950000.0,-0.05,-0.05,4.75,-1.2
1151,603822,ST嘉澳,116.15,-0.95,-1.11,7272.0,84381202.0,2.6,117.49,114.44,117.38,117.26,0.6,0.95,-263.84,19.98,8923326659.0,8923326659.0,0.44,0.46,32.88,20.38
1152,600660,福耀玻璃,60.71,-0.95,-0.58,151656.0,922837184.0,2.24,61.72,60.35,61.34,61.29,1.97,0.76,16.82,4.47,158437529828.0,121601300216.0,-0.1,-0.1,-9.99,-6.27
1153,603408,建霖家居,13.58,-0.95,-0.13,29280.0,39845022.0,1.75,13.78,13.54,13.78,13.71,1.27,0.65,13.08,1.82,6078041340.0,6078041340.0,-0.15,-0.22,13.36,1.72
1154,605008,长鸿高科,14.53,-0.95,-0.14,28003.0,40793470.0,1.57,14.7,14.47,14.66,14.67,1.08,0.43,438.32,4.66,9385833875.0,9385833875.0,0.0,0.07,-21.54,1.82
1155,603288,海天味业,35.5,-0.95,-0.34,149107.0,530992561.0,1.48,35.94,35.41,35.83,35.84,1.81,0.27,29.27,5.25,207739785512.0,197401319312.0,-0.08,-0.14,-6.53,-4.11
1156,603105,芯能科技,10.3,-0.96,-0.1,95415.0,98537889.0,2.12,10.47,10.25,10.45,10.4,1.3,1.91,20.75,2.42,5150093751.0,5150093751.0,-0.29,-0.29,10.75,12.08
1157,603111,康尼机电,7.19,-0.96,-0.07,59484.0,42814772.0,1.65,7.28,7.16,7.28,7.26,1.0,0.7,17.84,1.56,6198000532.0,6086405311.0,0.0,0.0,-11.23,4.96
1158,603260,合盛硅业,53.4,-0.96,-0.52,97981.0,527205417.0,3.47,54.89,53.02,53.95,53.92,1.14,0.83,-147.31,1.97,63129850649.0,63129850649.0,-0.15,0.0,8.74,1.33
1159,605222,起帆电缆,22.6,-0.96,-0.22,103630.0,236694162.0,6.53,23.46,21.97,22.8,22.82,1.28,2.51,31.32,2.0,9331570939.0,9331570939.0,-0.22,-0.31,20.15,22.89
1160,603766,隆鑫通用,15.48,-0.96,-0.15,89133.0,138385280.0,1.73,15.69,15.42,15.62,15.63,0.64,0.43,15.12,3.2,31788827838.0,31788827838.0,-0.26,-0.26,14.16,-2.7
1161,601963,重庆银行,10.34,-0.96,-0.1,68391.0,70530143.0,2.11,10.42,10.2,10.42,10.44,1.23,0.36,5.52,0.66,35927242795.0,19433040493.0,-0.19,-0.19,-1.99,-3.0
1162,605016,百龙创园,24.49,-0.97,-0.24,109566.0,269360064.0,4.97,25.33,24.1,24.85,24.73,2.0,2.61,28.12,5.25,10286101717.0,10286101717.0,0.16,0.37,26.24,13.38
1163,603389,*ST亚振,47.73,-0.98,-0.47,9650.0,46026002.0,5.73,48.96,46.2,46.27,48.2,0.88,0.37,-299.43,53.62,12541152960.0,12541152960.0,-0.13,0.04,1.55,5.69
1164,600520,三佳科技,28.35,-0.98,-0.28,36590.0,104298119.0,2.1,28.8,28.2,28.28,28.63,0.58,2.31,665.61,11.57,4491490500.0,4491490500.0,-0.07,0.0,4.04,15.24
1165,600138,中青旅,10.02,-0.99,-0.1,127217.0,127472565.0,1.58,10.12,9.96,10.09,10.12,1.39,1.76,45.02,1.14,7252876800.0,7252876800.0,0.0,0.0,3.73,1.42
1166,603600,永艺股份,12.0,-0.99,-0.12,25426.0,30464608.0,2.72,12.21,11.88,12.15,12.12,1.13,0.85,15.53,1.73,3965198040.0,3600456408.0,-0.08,0.0,6.01,1.1
1167,601222,林洋能源,5.98,-0.99,-0.06,298825.0,178707819.0,1.49,6.02,5.93,6.0,6.04,1.67,1.45,25.74,0.79,12319811553.0,12319811553.0,0.0,-0.17,2.57,9.32
1168,600516,方大炭素,5.99,-0.99,-0.06,507353.0,305899106.0,3.31,6.16,5.96,6.07,6.05,1.11,1.26,159.8,1.49,24115562504.0,24115562504.0,-0.17,-0.33,-0.5,5.27
1169,605555,德昌股份,18.97,-0.99,-0.19,87894.0,169874933.0,5.38,19.96,18.93,19.55,19.16,1.78,1.82,42.52,3.04,9182789689.0,9182789689.0,-0.16,0.11,-3.41,3.66
1170,600521,华海药业,16.96,-0.99,-0.17,136044.0,231508364.0,2.51,17.35,16.92,17.34,17.13,1.25,0.91,50.07,2.74,25393396227.0,25393396227.0,-0.06,0.0,-9.69,-0.06
1171,605577,龙版传媒,14.06,-0.99,-0.14,19982.0,28023492.0,2.68,14.26,13.88,14.2,14.2,1.06,0.45,15.93,1.57,6248888897.0,6248888897.0,-0.14,-0.07,-1.33,7.57
1172,601026,道生天合,20.99,-0.99,-0.21,57095.0,120771028.0,1.75,21.34,20.97,21.29,21.2,1.43,5.33,67.63,5.43,13840806000.0,2249786199.0,-0.1,-0.05,-8.14,4.9
1173,688073,毕得医药,69.9,-0.99,-0.7,4907.0,34348076.0,4.82,72.2,68.8,71.27,70.6,1.33,1.14,39.79,3.17,6352718065.0,3022068623.0,0.09,0.17,-9.67,14.5
1174,600861,北京人力,18.8,-1.0,-0.19,30468.0,57271778.0,2.79,19.16,18.63,19.0,18.99,1.4,0.83,7.93,1.49,10642919098.0,6891607142.0,-0.21,-0.21,0.21,2.51
1175,603967,中创物流,12.92,-1.0,-0.13,37590.0,48455031.0,2.38,13.06,12.75,13.06,13.05,1.65,1.08,16.26,1.91,4478933893.0,4478933893.0,-0.08,0.0,7.58,-5.9
1176,688093,世华科技,39.48,-1.0,-0.4,14260.0,56328991.0,2.61,40.2,39.16,40.19,39.88,1.0,0.54,26.24,4.08,11069512589.0,10368684198.0,-0.08,-0.08,0.2,7.14
1177,603617,君禾股份,7.91,-1.0,-0.08,74653.0,58948909.0,2.75,8.03,7.81,8.0,7.99,1.02,1.95,75.32,2.05,3088628276.0,3034602976.0,0.0,-0.25,4.35,4.91
1178,603219,富佳股份,18.62,-1.01,-0.19,35585.0,66521450.0,4.2,19.19,18.4,18.9,18.81,1.29,0.63,66.94,6.49,10453268000.0,10453268000.0,-0.21,-0.37,8.83,10.57
1179,600805,悦达投资,5.86,-1.01,-0.06,86761.0,50991476.0,1.69,5.94,5.84,5.92,5.92,1.04,1.02,49.5,1.16,4986241735.0,4982613656.0,-0.17,-0.17,8.12,7.92
1180,688308,欧科亿,42.13,-1.01,-0.43,68972.0,291286425.0,7.1,43.9,40.88,41.96,42.56,1.1,4.34,98.13,2.59,6689473358.0,6689473358.0,-0.38,-0.47,27.67,33.15
1181,688528,秦川物联,11.78,-1.01,-0.12,16238.0,19144278.0,4.79,12.15,11.58,12.12,11.9,1.69,0.97,-21.23,3.99,1979040000.0,1979040000.0,-0.25,-0.42,-3.68,9.38
1182,600685,中船防务,33.43,-1.01,-0.34,153802.0,519961860.0,3.64,34.5,33.27,33.83,33.77,1.11,1.87,54.1,2.63,47253518217.0,27460578101.0,0.03,0.06,21.17,17.5
1183,688450,光格科技,30.27,-1.01,-0.31,7769.0,23456643.0,2.62,30.6,29.8,30.6,30.58,1.87,1.59,-33.58,2.08,1997820000.0,1481131441.0,0.2,-0.2,9.4,9.75
1184,603605,珀莱雅,72.43,-1.02,-0.75,40809.0,298767184.0,2.31,74.11,72.42,73.17,73.18,1.34,1.03,20.97,5.11,28680541535.0,28680541535.0,-0.08,-0.08,-5.06,5.77
1185,600038,中直股份,37.96,-1.02,-0.39,77507.0,295670600.0,1.54,38.45,37.86,38.33,38.35,1.06,1.16,62.63,1.8,31123146365.0,25392780989.0,-0.03,0.03,5.36,5.07
1186,688699,明微电子,54.51,-1.02,-0.56,47310.0,262974909.0,4.54,57.0,54.5,54.88,55.07,1.31,4.3,-169.71,4.95,5999623526.0,5999623526.0,-0.35,-1.03,33.96,28.23
1187,603885,吉祥航空,15.55,-1.02,-0.16,72385.0,112794202.0,2.8,15.84,15.4,15.7,15.71,1.11,0.33,23.38,3.46,33961281917.0,33961281917.0,-0.13,0.06,14.76,4.5
1188,688479,友车科技,22.22,-1.02,-0.23,18830.0,42179213.0,2.58,22.65,22.07,22.45,22.45,0.96,3.02,118.01,1.73,3206732628.0,1384692628.0,-0.04,0.05,15.67,18.0
1189,688151,华强科技,21.43,-1.02,-0.22,12618.0,27060904.0,1.85,21.72,21.32,21.72,21.65,1.36,0.37,1247.24,1.76,7382635000.0,7382635000.0,0.05,0.09,3.78,3.93
1190,603855,华荣股份,19.47,-1.02,-0.2,21067.0,41240399.0,1.58,19.77,19.46,19.75,19.67,1.77,0.63,16.45,3.14,6571339170.0,6532817775.0,-0.05,-0.05,1.83,0.62
1191,688070,纵横股份,57.78,-1.03,-0.6,12217.0,71105413.0,6.2,60.62,57.0,58.76,58.38,1.72,1.39,-191.57,8.4,5060372400.0,5060372400.0,-0.02,0.5,11.27,4.3
1192,600703,三安光电,16.37,-1.03,-0.17,1778841.0,2961548031.0,6.59,17.37,16.28,16.98,16.54,1.72,3.57,691.33,2.31,81670236561.0,81670236561.0,-0.18,-0.12,17.6,15.85
1193,601216,君正集团,5.77,-1.03,-0.06,1004664.0,585476016.0,2.57,5.91,5.76,5.86,5.83,0.78,1.19,13.05,1.69,48687360340.0,48687360340.0,0.0,0.0,11.61,19.71
1194,601111,中国国航,8.68,-1.03,-0.09,842240.0,737508187.0,3.88,8.99,8.65,8.75,8.77,1.9,0.72,60.75,3.27,151452294280.0,101018790234.0,0.0,-0.12,1.52,-7.36
1195,603611,诺力股份,24.89,-1.03,-0.26,31045.0,77590179.0,1.67,25.27,24.85,25.15,25.15,1.11,1.21,12.13,2.04,6411683688.0,6411683688.0,0.0,-0.08,0.48,1.8
1196,600165,ST宁科,3.79,-1.04,-0.04,53372.0,20245234.0,1.83,3.84,3.77,3.83,3.83,1.26,0.73,-18.3,15.42,6124199507.0,2777742718.0,0.0,0.0,45.21,-8.67
1197,600603,广汇物流,6.68,-1.04,-0.07,88481.0,58777585.0,1.93,6.73,6.6,6.72,6.75,0.98,0.74,18.78,1.09,7971438729.0,7971438729.0,0.15,0.15,-15.01,7.4
1198,688199,久日新材,26.67,-1.04,-0.28,28147.0,75653924.0,3.27,27.38,26.5,27.35,26.95,1.31,1.75,1185.71,1.67,4299930784.0,4299930784.0,-0.37,-0.19,8.68,13.15
1199,600033,福建高速,3.79,-1.04,-0.04,289615.0,109791402.0,1.83,3.84,3.77,3.83,3.83,1.54,1.06,9.49,0.85,10401276000.0,10401276000.0,-0.26,0.0,9.54,-8.23
1200,600000,浦发银行,10.4,-1.05,-0.11,995675.0,1038200877.0,1.43,10.53,10.38,10.49,10.51,1.88,0.3,6.93,0.42,346380718320.0,346380718320.0,0.0,-0.1,-10.65,-16.4
1201,688058,宝兰德,32.13,-1.05,-0.34,12480.0,40066408.0,3.2,32.77,31.73,32.77,32.47,1.21,1.65,-19.73,3.83,2436628159.0,2436628159.0,0.0,-0.06,2.88,17.99
1202,603382,海阳科技,31.94,-1.05,-0.34,8998.0,28866072.0,1.52,32.36,31.87,32.26,32.28,1.36,2.48,46.65,3.34,5789168694.0,1157835221.0,-0.06,-0.06,-1.78,-0.93
1203,603332,苏州龙杰,14.12,-1.05,-0.15,55916.0,79259601.0,3.78,14.5,13.96,14.23,14.27,0.83,2.58,41.97,2.39,3054822238.0,3054822238.0,0.14,0.07,7.79,1.73
1204,688335,复洁科技,38.52,-1.05,-0.41,27342.0,106530184.0,4.11,39.6,38.0,38.54,38.93,1.2,1.85,1763.3,4.98,5702292484.0,5702292484.0,0.05,-0.47,86.81,42.88
1205,601766,中国中车,6.53,-1.06,-0.07,2553967.0,1679422713.0,2.58,6.69,6.52,6.6,6.6,2.78,1.05,14.11,1.1,187403582495.0,158860521253.0,-0.15,0.0,-17.65,-4.25
1206,600692,亚通股份,7.5,-1.06,-0.08,42399.0,31732761.0,2.51,7.61,7.42,7.59,7.58,0.91,1.66,-121.75,2.85,2638230480.0,1912578878.0,-0.13,-0.27,-11.35,6.99
1207,688056,莱伯泰科,37.16,-1.06,-0.4,3715.0,13831832.0,3.17,37.86,36.67,37.57,37.56,1.12,0.55,57.76,3.12,2506533414.0,2506533414.0,0.0,0.0,3.34,10.56
1208,600243,*ST海华,4.67,-1.06,-0.05,37437.0,17330922.0,2.12,4.7,4.6,4.7,4.72,1.38,0.85,-240.39,3.23,2049429500.0,2049429500.0,1.08,0.65,-7.89,-11.89
1209,600097,开创国际,12.13,-1.06,-0.13,59408.0,72197163.0,1.14,12.24,12.1,12.24,12.26,1.17,2.47,36.22,1.26,2922560461.0,2922560461.0,-0.16,-0.25,5.94,6.78
1210,688581,安杰思,63.61,-1.07,-0.69,6134.0,39021664.0,1.94,64.47,63.22,64.3,64.3,1.67,1.48,21.86,2.07,5160175445.0,2643612581.0,-0.13,-0.13,2.9,8.49
1211,603418,友升股份,59.31,-1.07,-0.64,10828.0,64467299.0,1.43,60.09,59.23,59.96,59.95,1.18,2.68,23.92,2.6,11450889414.0,2397453137.0,-0.03,-0.03,-3.1,-1.97
1212,605050,福然德,13.84,-1.07,-0.15,60723.0,83730652.0,2.79,14.04,13.65,14.0,13.99,1.62,1.23,21.02,1.57,6820755865.0,6820755865.0,-0.07,0.0,-3.49,2.75
1213,600741,华域汽车,20.32,-1.07,-0.22,108473.0,221936538.0,2.0,20.7,20.29,20.54,20.54,1.41,0.34,10.25,0.99,64063351355.0,64063351355.0,-0.15,-0.15,-1.6,1.6
1214,600809,山西汾酒,163.0,-1.07,-1.76,78193.0,1275132436.0,3.16,165.89,160.69,164.7,164.76,2.06,0.64,13.08,5.13,198854168186.0,198854168186.0,-0.1,-0.21,-13.3,-5.07
1215,603833,欧派家居,57.34,-1.07,-0.62,14786.0,84897802.0,2.04,58.18,57.0,57.61,57.96,0.76,0.24,14.3,1.84,34928825394.0,34928825394.0,0.02,0.07,9.26,12.74
1216,603819,神力股份,12.79,-1.08,-0.14,27572.0,35308828.0,1.86,12.94,12.7,12.93,12.93,0.9,1.27,121.86,3.47,2784769092.0,2784769092.0,-0.16,-0.08,11.22,5.35
1217,600211,西藏药业,43.47,-1.09,-0.48,24134.0,104810371.0,2.25,44.1,43.11,43.86,43.95,1.68,0.75,14.56,3.95,14011215450.0,14011215450.0,-0.11,-0.11,-3.64,2.16
1218,603960,克来机电,20.92,-1.09,-0.23,77648.0,165471507.0,4.26,21.8,20.9,21.18,21.15,1.58,2.96,180.26,4.91,5485180068.0,5485180068.0,0.05,0.1,8.11,5.44
1219,600897,厦门空港,17.29,-1.09,-0.19,29672.0,51193511.0,1.83,17.47,17.15,17.47,17.48,1.24,0.71,14.07,1.53,7208788860.0,7208788860.0,-0.23,-0.29,4.03,0.52
1220,688203,海正生材,13.64,-1.09,-0.15,20364.0,27805204.0,3.34,13.94,13.48,13.92,13.79,1.4,1.64,422.65,1.88,2764528848.0,1692969615.0,-0.15,-0.22,5.65,6.73
1221,605058,澳弘电子,31.74,-1.09,-0.35,13473.0,42840808.0,2.93,32.35,31.41,32.11,32.09,0.91,0.94,31.82,2.6,4536406173.0,4536406173.0,0.13,0.22,3.12,4.0
1222,600101,明星电力,9.99,-1.09,-0.11,140442.0,140418895.0,1.78,10.11,9.93,10.1,10.1,0.88,2.56,29.76,1.77,5473146085.0,5473146085.0,0.2,0.2,3.95,8.0
1223,688190,云路股份,108.16,-1.09,-1.19,11311.0,122352698.0,3.2,109.83,106.33,109.35,109.35,1.27,0.94,38.97,4.95,12979200000.0,12979200000.0,-0.42,-0.38,-0.77,11.62
1224,688231,隆达股份,30.61,-1.1,-0.34,58623.0,183619490.0,6.27,32.35,30.41,30.97,30.95,1.69,2.37,79.88,2.71,7556297147.0,7556297147.0,-0.49,-0.65,50.2,17.73
1225,600039,四川路桥,9.87,-1.1,-0.11,190001.0,188020197.0,2.0,10.01,9.81,9.98,9.98,1.79,0.22,12.15,1.73,85825479666.0,85825479666.0,-0.1,-0.2,9.06,-0.8
1226,688080,映翰通,61.12,-1.1,-0.68,16858.0,103241541.0,3.59,62.6,60.38,61.4,61.8,1.2,2.29,32.93,4.01,4501862788.0,4501862788.0,0.07,-0.16,16.93,21.03
1227,601588,北辰实业,1.79,-1.1,-0.02,236215.0,42277650.0,2.76,1.82,1.77,1.8,1.81,1.63,0.89,-2.08,0.8,6026965800.0,4761400000.0,-0.56,0.0,-5.29,2.87
1228,600422,昆药集团,12.59,-1.1,-0.14,65615.0,82871493.0,1.96,12.81,12.56,12.81,12.73,1.92,0.87,26.54,1.8,9530324781.0,9530324781.0,-0.08,-0.16,-7.02,0.24
1229,600834,申通地铁,9.0,-1.1,-0.1,45389.0,40716426.0,2.2,9.09,8.89,9.03,9.1,1.52,0.95,90.94,2.52,4296437145.0,4296437145.0,-0.33,-0.33,1.35,6.38
1230,600620,天宸股份,7.12,-1.11,-0.08,67759.0,48450590.0,2.78,7.28,7.08,7.21,7.2,1.16,0.99,138.51,3.3,4889141045.0,4889141045.0,-0.14,0.0,14.84,9.54
1231,603929,亚翔集成,139.49,-1.11,-1.57,36576.0,508079394.0,3.98,142.0,136.39,141.06,141.06,0.84,1.71,50.44,15.94,29761586400.0,29761586400.0,0.2,0.32,261.37,46.06
1232,688236,春立医疗,26.61,-1.11,-0.3,13635.0,36617381.0,2.04,27.12,26.57,26.71,26.91,1.14,0.47,39.97,3.51,10206757785.0,7675069080.0,-0.15,-0.19,6.35,17.38
1233,600318,新力金融,8.92,-1.11,-0.1,73728.0,66108196.0,1.77,9.07,8.91,9.04,9.02,1.44,1.44,86.03,4.18,4573530477.0,4573530477.0,-0.11,0.0,-5.11,-0.67
1234,600133,东湖高新,10.67,-1.11,-0.12,456085.0,493029383.0,4.63,11.1,10.6,10.96,10.79,1.14,4.28,112.75,1.3,11376779466.0,11376779466.0,-0.19,-0.37,11.03,17.51
1235,688060,云涌科技,47.28,-1.11,-0.53,4306.0,20442287.0,3.16,48.41,46.9,47.7,47.81,1.74,0.72,-221.88,3.16,2845817620.0,2845817620.0,0.02,0.02,8.47,11.69
1236,600608,*ST沪科,3.55,-1.11,-0.04,8751.0,3089991.0,2.79,3.6,3.5,3.6,3.59,0.79,0.27,824.49,30.02,1167458116.0,1130218616.0,0.0,0.0,-11.25,5.03
1237,603230,内蒙新华,12.38,-1.12,-0.14,27444.0,33969531.0,2.16,12.57,12.3,12.52,12.52,1.39,0.78,16.29,1.57,4376614740.0,4376614740.0,-0.08,-0.08,2.15,0.24
1238,600467,好当家,2.66,-1.12,-0.03,385724.0,102485340.0,1.86,2.68,2.63,2.68,2.69,1.47,2.64,107.82,1.14,3886244849.0,3886244849.0,0.0,0.38,11.3,2.31
1239,603817,海峡环保,7.05,-1.12,-0.08,94010.0,66313329.0,2.24,7.16,7.0,7.14,7.13,1.3,1.65,15.66,1.26,4019092475.0,4019092475.0,0.0,0.0,4.14,-0.56
1240,688558,国盛智科,33.64,-1.12,-0.38,12322.0,41689085.0,2.53,34.33,33.47,34.31,34.02,1.19,0.93,27.74,2.65,4440480000.0,4440480000.0,-0.12,-0.15,6.62,16.28
1241,688046,药康生物,18.49,-1.12,-0.21,28283.0,52572316.0,2.3,18.8,18.37,18.7,18.7,1.54,0.69,51.73,3.44,7580900000.0,7580900000.0,-0.54,-0.59,7.25,20.38
1242,600721,百花医药,9.67,-1.12,-0.11,117588.0,113871413.0,1.33,9.77,9.64,9.76,9.78,1.21,3.06,85.36,4.68,3718575630.0,3718575630.0,0.0,0.1,11.02,-21.0
1243,601877,正泰电器,31.54,-1.13,-0.36,284301.0,907302876.0,3.13,32.5,31.5,32.33,31.9,1.08,1.32,12.16,1.55,67778481503.0,67778481503.0,-0.1,-0.13,9.29,13.09
1244,603223,恒通股份,10.38,-1.14,-0.12,98601.0,101994088.0,2.95,10.54,10.23,10.5,10.5,1.24,1.38,31.6,1.88,7413261537.0,7413261537.0,-0.19,-0.1,8.69,11.61
1245,600433,冠豪高新,3.47,-1.14,-0.04,260586.0,89603433.0,1.99,3.48,3.41,3.44,3.51,1.0,1.49,-48.29,1.37,6073468939.0,6073468939.0,-0.29,0.0,6.12,5.79
1246,600869,远东股份,11.22,-1.15,-0.13,806909.0,917020260.0,4.67,11.66,11.13,11.59,11.35,1.48,3.64,111.39,5.85,24901137810.0,24901137810.0,-0.09,-0.09,42.39,39.38
1247,688602,康鹏科技,9.48,-1.15,-0.11,115751.0,111110638.0,3.55,9.82,9.48,9.64,9.59,1.66,4.46,-934.87,1.76,4923675000.0,2460971606.0,-0.42,-0.32,12.46,9.22
1248,600216,浙江医药,14.56,-1.15,-0.17,160107.0,232272321.0,2.04,14.69,14.39,14.66,14.73,1.78,1.68,11.25,1.27,14001445640.0,13852230756.0,-0.27,-0.14,1.04,5.05
1249,688334,西高院,24.84,-1.15,-0.29,78023.0,198019062.0,4.26,25.9,24.83,25.2,25.13,0.84,4.97,29.86,2.75,7863833935.0,3897512698.0,-0.16,-0.2,18.97,28.31
1250,603118,共进股份,12.07,-1.15,-0.14,178283.0,215550677.0,2.95,12.32,11.96,12.22,12.21,1.22,2.26,82.59,1.89,9502426220.0,9502426220.0,-0.08,-0.08,1.09,4.96
1251,603363,傲农生物,4.26,-1.16,-0.05,380460.0,161008979.0,2.32,4.29,4.19,4.29,4.31,1.48,1.86,20.09,3.32,11088617379.0,8711537379.0,0.0,0.0,-16.8,-7.59
1252,688238,和元生物,7.65,-1.16,-0.09,63062.0,48568523.0,3.36,7.85,7.59,7.75,7.74,1.16,0.98,-22.97,3.35,4965130755.0,4904764605.0,-0.39,-0.26,5.37,14.86
1253,603259,药明康德,96.47,-1.16,-1.13,250358.0,2417487095.0,2.22,97.98,95.81,97.85,97.6,1.16,1.01,17.88,4.06,287843052743.0,238597345332.0,-0.03,-0.01,-0.61,6.43
1254,603228,景旺电子,65.6,-1.16,-0.77,136637.0,902022778.0,3.0,67.2,65.21,66.37,66.37,0.98,1.4,51.1,5.06,64603699541.0,64009255957.0,-0.05,0.18,-11.36,-10.25
1255,688169,石头科技,149.46,-1.17,-1.77,39693.0,594293198.0,2.51,151.69,147.9,151.23,151.23,1.44,1.53,27.99,2.81,38726037761.0,38726037761.0,-0.01,0.03,-19.55,-1.71
1256,603350,安乃达,39.83,-1.17,-0.47,9256.0,36967120.0,2.66,40.6,39.53,40.58,40.3,1.08,2.1,36.22,3.52,4638402650.0,1752520000.0,-0.18,-0.18,2.63,4.57
1257,688139,海尔生物,34.45,-1.18,-0.41,25578.0,88247077.0,3.04,35.24,34.18,34.99,34.86,1.31,0.81,41.22,2.51,10903181163.0,10903181163.0,-0.2,-0.14,0.76,8.4
1258,603218,日月股份,14.2,-1.18,-0.17,99796.0,141468723.0,2.85,14.46,14.05,14.42,14.37,1.41,0.97,25.26,1.43,14630845750.0,14598114750.0,0.0,0.0,-2.27,7.17
1259,603210,泰鸿万立,20.07,-1.18,-0.24,19616.0,39476532.0,1.62,20.35,20.02,20.35,20.31,1.41,2.6,35.26,3.74,6831828000.0,1513091309.0,0.1,0.05,-4.93,3.13
