日期,收盘,涨跌幅,成交量,成交额,PER,時価総額,営業利益率,配当利回り,EPS,开盘,最高,最低
2022-03-31,848.5990600585938,-0.312503764241745,15100,12813845.806884766,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-04-01,849.4857177734375,0.1044848806198928,22500,19113428.649902344,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-04-04,873.4274291992188,2.818377157479968,34500,30133246.307373047,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-04-05,890.2753295898438,1.9289410691019304,33900,30180333.673095703,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-04-06,867.2203369140625,-2.5896474842679096,53200,46136121.923828125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-04-07,834.4114379882812,-3.7832252692008175,24900,20776844.805908203,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-04-08,847.71240234375,1.5940534549162777,17400,14750195.80078125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-04-11,845.9389038085938,-0.2092099313697581,16900,14296367.474365234,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-04-12,831.7511596679688,-1.6771594351257302,18000,14971520.874023438,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-04-13,867.2203369140625,4.264397690801292,29400,25496277.90527344,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-04-14,869.8805541992188,0.3067521795697692,91900,79942022.9309082,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-04-15,798.9423217773438,-8.154939443057007,136700,109215415.38696288,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-04-18,751.0590209960938,-5.993336374361524,103700,77884820.47729492,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-04-19,746.6253051757812,-0.5903285489377796,25700,19188270.34301757,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-04-20,742.1917114257812,-0.5938177716808268,30500,22636847.198486328,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-04-21,743.0784301757812,0.1194730062798132,23500,17462343.10913086,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-04-22,732.4376220703125,-1.4319899048814475,28800,21094203.515625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-04-25,710.2694702148438,-3.026626594194892,22600,16052090.026855469,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-04-26,725.3438720703125,2.1223496838332467,11500,8341454.528808594,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-04-27,714.703125,-1.4669934468380053,15400,11006428.125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-04-28,731.5509643554688,2.357319950919301,9200,6730268.8720703125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-05-02,742.1917114257812,1.4545462433622092,8200,6085972.033691406,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-05-06,746.6253051757812,0.5973650313990886,10400,7764903.173828125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-05-09,721.7969360351562,-3.3254122206291314,12900,9311180.474853516,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-05-10,725.3438720703125,0.4914035870863698,20700,15014618.151855469,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-05-11,727.1173095703125,0.2444961029226311,11500,8361849.060058594,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-05-12,704.9490356445312,-3.048789189034917,22100,15579373.68774414,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-05-13,711.1560668945312,0.8804936153044007,14800,10525109.790039062,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-05-16,716.4765625,0.7481473973360409,13700,9815728.90625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-05-17,720.0233764648438,0.4950355881102153,9400,6768219.738769531,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-05-18,721.7969360351562,0.2463197207596579,18500,13353243.31665039,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-05-19,720.0233764648438,-0.2457144775447117,7500,5400175.323486328,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-05-20,730.6642456054688,1.477850509919465,11100,8110373.126220703,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-05-23,744.8517456054688,1.9417263244136729,15700,11694172.40600586,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-05-24,729.7774658203125,-2.023795993510469,15100,11019639.73388672,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-05-25,743.0784301757812,1.822605517219933,11700,8694017.63305664,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-05-26,744.8517456054688,0.2386444495863005,6400,4767051.171875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-05-27,744.8517456054688,0.0,72300,53852781.20727539,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-05-30,765.7186279296875,2.801481294409358,27700,21210405.993652344,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-05-31,764.811279296875,-0.1184963509723857,3000,2294433.837890625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-01,766.6259155273438,0.2372658823935003,5800,4446430.310058594,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-02,756.6461181640625,-1.301781894030596,10500,7944784.240722656,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-03,749.3881225585938,-0.9592325171877802,21400,16036905.822753906,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-06,745.759033203125,-0.4842736689071314,13700,10216898.754882812,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-07,743.037353515625,-0.3649543037796077,5700,4235312.915039063,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-08,746.6663208007812,0.4883963461575824,10700,7989329.632568359,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-09,740.3156127929688,-0.8505416450284686,12100,8957818.914794922,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-10,736.6865234375,-0.4902084047339494,10500,7735208.49609375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-13,722.170654296875,-1.970426861196206,13100,9460435.571289062,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-14,716.7271118164062,-0.7537750873813476,18400,13187778.857421877,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-15,696.767578125,-2.784816335581708,13100,9127655.2734375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-16,703.1183471679688,0.9114616182427148,26800,18843571.70410156,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-17,727.614013671875,3.4838610886162025,39100,28449707.934570312,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-20,734.8721313476562,0.9975230739651896,25600,18812726.5625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-21,807.4520874023438,9.87654218450027,60100,48527870.45288086,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-22,816.5245971679688,1.1235972891979529,62800,51277744.70214844,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-23,821.9680786132812,0.6666647231684975,25900,21288973.236083984,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-24,814.7100830078125,-0.8830021255464726,14300,11650354.18701172,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-27,799.286865234375,-1.893092781728789,17300,13827662.768554688,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-28,811.9883422851562,1.589101185474484,16600,13479006.481933594,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-29,847.3710327148438,4.357536751095581,47300,40080649.84741211,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-06-30,841.9275512695312,-0.6423964515133829,38200,32161632.458496094,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-07-01,837.3912963867188,-0.5387939705705502,21800,18255130.26123047,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-07-04,841.9275512695312,0.5417126858597854,23500,19785297.454833984,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-07-05,821.9680786132812,-2.370687670946669,8700,7151122.283935547,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-07-06,830.13330078125,0.9933746066810744,4200,3486559.86328125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-07-07,834.6695556640625,0.5464489713330911,9000,7512026.000976562,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-07-08,837.3912963867188,0.3260860186149683,6800,5694260.815429688,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-07-11,843.7420654296875,0.7583992179488686,7100,5990568.664550781,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-07-12,833.7623291015625,-1.1827946877393969,7300,6086465.002441406,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-07-13,848.2783203125,1.7410226756801928,19100,16202115.91796875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-07-14,835.5767822265625,-1.4973314514578615,11200,9358459.9609375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-07-15,841.9275512695312,0.7600461355622867,57500,48410834.19799805,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-07-19,733.96484375,-12.8232776509969,159600,117140789.0625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-07-20,738.5011596679688,0.6180562947390777,28200,20825732.70263672,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-07-21,747.5736694335938,1.228503117003088,16300,12185450.811767578,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-07-22,745.759033203125,-0.2427367769444854,14200,10589778.271484377,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-07-25,744.851806640625,-0.1216514345932062,13600,10129984.5703125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-07-26,741.222900390625,-0.487198422242785,11000,8153451.904296875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-07-27,740.3156127929688,-0.1224041509211515,6900,5108177.728271484,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-07-28,740.3156127929688,0.0,7600,5626398.6572265625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-07-29,741.222900390625,0.1225541623029347,6000,4447337.40234375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-01,742.130126953125,0.1223959165349342,4000,2968520.5078125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-02,743.9446411132812,0.2445008084506428,4800,3570934.27734375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-03,738.5011596679688,-0.7317051759612836,3600,2658604.1748046875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-04,741.222900390625,0.3685492821541292,16200,12007810.986328123,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-05,747.5736694335938,0.8567961189032136,11700,8746611.932373047,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-08,740.3156127929688,-0.970881792308731,3600,2665136.2060546875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-09,743.9446411132812,0.4902001602561601,10100,7513840.875244141,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-10,738.5011596679688,-0.7317051759612836,3700,2732454.2907714844,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-12,743.037353515625,0.6142432937675801,7700,5721387.6220703125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-15,743.9446411132812,0.1221052472481387,4300,3198961.9567871094,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-16,742.130126953125,-0.2439044600739293,4200,3116946.533203125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-17,758.4606323242188,2.200490827415935,15200,11528601.611328123,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-18,812.8955688476562,7.177028602872593,67800,55114319.56787109,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-19,859.165283203125,5.691962919795435,196700,168997811.2060547,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-22,995.252685546875,15.83949037563428,1250100,1244165382.2021484,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-23,937.188720703125,-5.834092757242326,4341200,4068523674.3164062,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-24,919.043701171875,-1.9361115995545355,585300,537916278.2958984,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-25,918.136474609375,-0.0987141918652123,255800,234859310.20507807,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-26,907.24951171875,-1.1857673877139985,119800,108688491.50390624,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-29,895.455322265625,-1.2999940259853515,106500,95365991.82128906,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-30,925.3944702148438,3.343455246149918,85900,79491384.99145508,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-08-31,920.8583374023438,-0.4901836955484406,62900,57921989.42260742,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-09-01,902.7133178710938,-1.970446353609112,48100,43420510.58959961,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-09-02,900.898681640625,-0.2010202125685145,44900,40450350.80566406,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-09-05,935.374267578125,3.826799465919573,123200,115238109.765625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-09-06,1022.4703369140624,9.311360420620396,477300,488025091.809082,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-09-07,1015.2122192382812,-0.7098609528064292,300800,305375835.546875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-09-08,1076.9052734375,6.076862849967202,317200,341594352.734375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-09-09,1095.0501708984375,1.684911190286842,348300,381405974.5239258,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-09-12,1080.5341796875,-1.3256005612078736,178000,192335083.984375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-09-13,1068.7398681640625,-1.0915260012273276,224800,240252722.36328125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-09-14,1061.48193359375,-0.6791114270660259,114900,121964274.16992188,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-09-15,1041.5224609375,-1.8803403076937288,78400,81655360.9375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-09-16,1012.4905395507812,-2.78745034078155,118900,120385125.15258788,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-09-20,968.9425048828124,-4.301080648841427,149500,144856904.47998047,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-09-21,862.7943115234375,-10.955055932055837,209200,180496569.97070312,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-09-22,884.5682983398438,2.523659060519279,71500,63246633.33129883,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-09-26,843.7420654296875,-4.615385039999609,87500,73827430.72509766,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-09-27,866.42333984375,2.6881763211025644,40400,35003502.9296875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-09-28,880.9392700195312,1.675385404368157,124700,109853126.97143556,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-09-29,907.24951171875,2.9866124254666726,89900,81561731.10351562,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-09-30,858.2581176757812,-5.399991227347856,60500,51924616.119384766,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-10-03,792.9360961914062,-7.610999551192277,115500,91584119.11010742,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-10-04,820.153564453125,3.4324920245715207,59400,48717121.728515625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-10-05,824.6898803710938,0.5531056761295172,65400,53934718.17626953,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-10-06,826.5042724609375,0.2200090158772649,33200,27439941.845703125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-10-07,804.7302856445312,-2.634467545046515,38500,30982115.997314453,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-10-11,793.8433227539062,-1.3528710283228995,35400,28102053.62548828,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-10-12,753.01708984375,-5.142857757942309,42300,31852622.900390625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-10-13,762.0895385742188,1.2048131248058702,30600,23319939.880371094,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-10-14,764.811279296875,0.3571418560276207,59000,45123865.478515625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-10-17,784.7708740234375,2.60974115665662,445500,349615424.3774414,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-10-18,817.4318237304688,4.161845296268707,149100,121879084.91821288,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-10-19,831.0405883789062,1.664819530310413,44500,36981306.18286133,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-10-20,814.7100830078125,-1.965067121805608,35100,28596323.91357422,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-10-21,804.7302856445312,-1.2249507611882038,26400,21244879.541015625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-10-24,790.21435546875,-1.8038255095811475,31400,24812730.76171875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-10-25,827.4115600585938,4.707229669066004,25600,21181735.9375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-10-26,830.13330078125,0.3289464220760374,16400,13614186.1328125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-10-27,831.9478149414062,0.2185810590237258,12900,10732126.81274414,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-10-28,823.7825317382812,-0.9814657910604764,26100,21500724.07836914,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-10-31,818.3390502929688,-0.6607910747786883,17800,14566435.095214844,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-11-01,799.286865234375,-2.328152988883148,26100,20861387.182617188,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-11-02,822.8753051757812,2.951185734109285,23900,19666719.79370117,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-11-04,803.8230590820312,-2.3153260249656027,12000,9645876.708984377,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-11-07,815.6173706054688,1.467277081713303,9800,7993050.231933594,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-11-08,814.7100830078125,-0.1112393666876876,7600,6191796.630859375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-11-09,817.4318237304688,0.3340747560908852,7700,6294225.042724609,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-11-10,790.21435546875,-3.329631593923988,17000,13433644.04296875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-11-11,811.9883422851562,2.7554532090840134,21000,17051755.18798828,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-11-14,806.5448608398438,-0.6703891129758222,5600,4516651.220703125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-11-15,814.7100830078125,1.0123704910184994,8800,7169448.73046875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-11-16,809.2666015625,-0.6681495121817815,10500,8497299.31640625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-11-17,816.5245971679688,0.8968608850847604,23400,19106675.57373047,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-11-18,816.5245971679688,0.0,17200,14044223.071289062,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-11-21,846.4638061523438,3.666663452419683,34700,29372294.073486328,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-11-22,821.0608520507812,-3.001067962614168,18200,14943307.50732422,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-11-24,831.9478149414062,1.3259629738078926,25600,21297864.0625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-11-25,843.7420654296875,1.417667103207898,19200,16199847.65625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-11-28,828.3187866210938,-1.8279613451226084,14200,11762126.770019531,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-11-29,819.2462768554688,-1.0952920436145042,12300,10076729.205322266,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-11-30,807.4520874023438,-1.4396390665814107,5700,4602476.898193359,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-01,789.3070678710938,-2.2471945783959058,28300,22337390.02075196,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-02,787.4926147460938,-0.2298792445751041,12600,9922406.94580078,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-05,775.6983642578125,-1.4976966472357356,15700,12178464.318847656,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-06,770.2548217773438,-0.7017602113518873,17700,13633510.345458984,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-07,773.8837890625,0.4711385352684338,8000,6191070.3125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-08,762.996826171875,-1.4067955737661508,5200,3967583.49609375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-09,769.3475952148438,0.8323454076253567,6400,4923824.609375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-12,769.3475952148438,0.0,7200,5539302.685546875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-13,772.0693359375,0.3537725651688195,5400,4169174.4140625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-14,763.904052734375,-1.0575841861677038,13200,10083533.49609375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-15,778.4201049804688,1.9002454816326564,16400,12766089.721679688,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-16,770.2548217773438,-1.048955846705668,5300,4082350.555419922,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-19,765.7186279296875,-0.5889211880802159,2800,2144012.158203125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-20,721.2633666992188,-5.805691491490117,45700,32961735.858154297,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-21,711.2836303710938,-1.383646638508229,29300,20840610.369873047,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-22,712.1908569335938,0.1275477915928746,13900,9899452.911376951,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-23,699.4893798828125,-1.7834372524057174,21500,15039021.667480469,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-26,674.08642578125,-3.6316425713022737,41300,27839769.384765625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-27,699.4893798828125,3.768501060100871,35400,24761924.04785156,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-28,703.1183471679688,0.5188023420404475,6800,4781204.760742188,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-29,701.303955078125,-0.258049316612452,3500,2454563.842773437,13.467976,4858451456.0,5.682,505.0,89.62,,,
2022-12-30,701.303955078125,0.0,7800,5470170.849609375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-01-04,703.1183471679688,0.2587169338923223,13500,9492097.686767578,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-01-05,687.695068359375,-2.193553741090082,8900,6120486.1083984375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-01-06,692.2314453125,0.659649481556901,4800,3322710.9375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-01-10,703.1183471679688,1.5727257016696194,8600,6046817.785644531,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-01-11,701.303955078125,-0.258049316612452,5600,3927302.1484375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-01-12,714.91259765625,1.9404770897961,12200,8721933.69140625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-01-13,710.37646484375,-0.6345017317321178,31900,22661009.228515625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-01-16,662.2921142578125,-6.768854679963788,59800,39605068.43261719,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-01-17,660.4777221679688,-0.2739564688728046,9700,6406633.905029297,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-01-18,664.1066284179688,0.5494365863073059,18400,12219561.962890623,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-01-19,698.5820922851562,5.191254294406722,32500,22703917.99926757,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-01-20,709.4691162109375,1.558445892904059,91500,64916424.13330078,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-01-23,697.6748657226562,-1.6624050601766638,14400,10046518.06640625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-01-24,702.211181640625,0.650204864879278,6400,4494151.5625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-01-25,709.4691162109375,1.033582882197237,7000,4966283.8134765625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-01-26,706.7473754882812,-0.3836306134356149,3900,2756314.764404297,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-01-27,696.767578125,-1.412074202098923,15500,10799897.4609375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-01-30,692.2314453125,-0.6510252421197182,3700,2561256.34765625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-01-31,693.138671875,0.1310582708490493,1200,831766.40625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-02-01,689.5096435546875,-0.523564543079913,6600,4550763.6474609375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-02-02,698.5820922851562,1.315782718236802,3600,2514895.5322265625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-02-03,694.0458984375,-0.6493429902873382,2200,1526900.9765625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-02-06,692.2314453125,-0.2614312870495849,2300,1592132.32421875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-02-07,689.5096435546875,-0.3931924468677961,11500,7929360.900878906,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-02-08,701.303955078125,1.7105361228355376,12800,8976690.625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-02-09,704.932861328125,0.5174512739765991,6000,4229597.16796875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-02-10,713.09814453125,1.1583065070539078,7300,5205616.455078125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-02-13,705.840087890625,-1.017820155091842,5400,3811536.474609375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-02-14,711.2836303710938,0.7712146949228282,5900,4196573.419189453,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-02-15,714.00537109375,0.3826519557657004,7400,5283639.74609375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-02-16,705.840087890625,-1.143588484581981,5600,3952704.4921875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-02-17,705.840087890625,0.0,8300,5858472.729492188,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-02-20,698.5820922851562,-1.0282776127322202,5400,3772343.298339844,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-02-21,698.5820922851562,0.0,5500,3842201.50756836,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-02-22,694.953125,-0.519476139630981,7500,5212148.4375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-02-24,684.066162109375,-1.5665751399599803,7800,5335716.064453125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-02-27,684.066162109375,0.0,6300,4309616.821289063,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-02-28,688.6023559570312,0.6631220924111281,4200,2892129.8950195312,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-03-01,689.5096435546875,0.1317578410540365,2700,1861676.037597656,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-03-02,688.6023559570312,-0.1315844681995748,4800,3305291.30859375,13.467976,4858451456.0,5.682,505.0,89.62,,,
