日期,收盘,涨跌幅,成交量,成交额,時価総額,営業利益率,ROA,ROE,开盘,最高,最低
2024-06-24,28720.0,-4.266666666666663,200,5744000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-06-25,29500.0,2.7158774373259087,300,8850000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-06-26,29500.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-06-27,29000.0,-1.6949152542372836,200,5800000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-06-28,30300.0,4.482758620689653,100,3030000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-01,29150.0,-3.7953795379537913,300,8745000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-02,29250.0,0.3430531732418584,100,2925000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-03,31000.0,5.982905982905984,400,12400000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-04,30500.0,-1.6129032258064502,300,9150000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-05,29300.0,-3.934426229508192,300,8790000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-08,29300.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-09,31000.0,5.802047781569963,200,6200000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-10,30600.0,-1.2903225806451646,300,9180000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-11,30000.0,-1.9607843137254943,200,6000000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-12,29860.0,-0.4666666666666708,500,14930000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-16,29620.0,-0.8037508372404578,100,2962000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-17,29350.0,-0.9115462525320694,400,11740000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-18,29350.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-19,29310.0,-0.136286201022151,200,5862000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-22,29310.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-23,30000.0,2.3541453428863823,200,6000000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-24,29580.0,-1.4000000000000012,100,2958000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-25,29120.0,-1.5551048005409074,100,2912000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-26,29120.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-29,29950.0,2.8502747252747263,200,5990000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-30,29950.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-07-31,29950.0,0.0,100,2995000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-08-01,29480.0,-1.5692821368948229,100,2948000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-08-02,29000.0,-1.6282225237449155,400,11600000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-08-05,27000.0,-6.896551724137934,800,21600000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-08-06,28200.0,4.444444444444451,400,11280000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-08-07,28200.0,0.0,100,2820000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-08-08,28000.0,-0.7092198581560294,100,2800000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-08-09,28000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-08-13,28000.0,0.0,300,8400000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-08-14,28000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-08-15,28000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-08-16,29380.0,4.928571428571438,200,5876000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-08-19,27380.0,-6.807351940095307,200,5476000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-08-20,27380.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-08-21,27380.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-08-22,28910.0,5.588020452885312,300,8673000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-08-23,27630.0,-4.427533725354548,200,5526000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-08-26,27630.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-08-27,28000.0,1.3391241404270726,200,5600000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-08-28,28000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-08-29,28000.0,0.0,300,8400000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-08-30,28000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-09-02,28000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-09-03,28000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-09-04,27500.0,-1.7857142857142905,300,8250000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-09-05,27330.0,-0.6181818181818177,200,5466000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-09-06,27330.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-09-09,27330.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-09-10,27000.0,-1.207464324917673,1100,29700000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-09-11,26800.0,-0.7407407407407418,300,8040000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-09-12,27500.0,2.6119402985074647,200,5500000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-09-13,27500.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-09-17,27500.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-09-18,27500.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-09-19,27500.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-09-20,27500.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-09-24,28800.0,4.727272727272736,300,8640000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-09-25,29000.0,0.694444444444442,100,2900000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-09-26,29000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-09-27,29000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-09-30,28000.0,-3.4482758620689613,200,5600000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-01,28000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-02,28000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-03,28800.0,2.857142857142847,100,2880000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-04,28800.0,0.0,100,2880000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-07,28800.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-08,28800.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-09,28800.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-10,28800.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-11,27200.0,-5.555555555555558,200,5440000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-15,27200.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-16,27200.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-17,27200.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-18,27200.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-21,27200.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-22,27200.0,0.0,100,2720000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-23,27300.0,0.3676470588235281,300,8190000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-24,27270.0,-0.1098901098901095,300,8181000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-25,27270.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-28,27270.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-29,27300.0,0.1100110011001076,100,2730000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-30,27300.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-10-31,27300.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-11-01,27140.0,-0.586080586080584,100,2714000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-11-05,28000.0,3.16875460574797,200,5600000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-11-06,26820.0,-4.214285714285715,200,5364000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-11-07,26910.0,0.3355704697986628,200,5382000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-11-08,26800.0,-0.4087699739873662,300,8040000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-11-11,26610.0,-0.7089552238805918,200,5322000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-11-12,27000.0,1.4656144306651742,200,5400000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-11-13,27000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-11-14,27000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-11-15,26650.0,-1.2962962962962954,300,7995000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-11-18,26650.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-11-19,26650.0,0.0,100,2665000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-11-20,26530.0,-0.4502814258911858,300,7959000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-11-21,26530.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-11-22,26800.0,1.0177157934413872,300,8040000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-11-25,26800.0,0.0,100,2680000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-11-26,26990.0,0.7089552238805918,500,13495000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-11-27,26550.0,-1.6302334197851098,200,5310000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-11-28,26500.0,-0.1883239171374784,300,7950000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-11-29,26500.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-12-02,26890.0,1.4716981132075535,1300,34957000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-12-03,26890.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-12-04,26890.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-12-05,26890.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-12-06,26210.0,-2.5288211230940827,500,13105000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-12-09,26210.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-12-10,26200.0,-0.038153376573824,200,5240000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-12-11,26200.0,0.0,100,2620000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-12-12,26010.0,-0.725190839694656,400,10404000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-12-13,26150.0,0.5382545174932751,300,7845000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-12-16,26250.0,0.3824091778202643,200,5250000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-12-17,26400.0,0.5714285714285783,100,2640000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-12-18,26200.0,-0.7575757575757569,100,2620000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-12-19,26050.0,-0.5725190839694694,200,5210000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-12-20,26050.0,0.0,300,7815000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-12-23,26800.0,2.879078694817649,300,8040000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-12-24,26800.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2024-12-25,26100.0,-2.6119402985074647,200,5220000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-12-26,26100.0,0.0,500,13050000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-12-27,26100.0,0.0,200,5220000.0,26499999744.0,88.33,0.296,39.009997,,,
2024-12-30,26100.0,0.0,100,2610000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-01-06,26030.0,-0.2681992337164707,100,2603000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-01-07,26000.0,-0.1152516327314612,700,18200000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-01-08,26000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-01-09,25510.0,-1.8846153846153848,400,10204000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-01-10,25500.0,-0.0392003136025054,300,7650000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-01-14,25200.0,-1.17647058823529,100,2520000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-01-15,25200.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-01-16,25120.0,-0.3174603174603163,200,5024000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-01-17,26000.0,3.5031847133758065,100,2600000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-01-20,26000.0,0.0,400,10400000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-01-21,25960.0,-0.1538461538461488,100,2596000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-01-22,25960.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-01-23,25400.0,-2.157164869029271,100,2540000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-01-24,25400.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-01-27,25800.0,1.5748031496062964,100,2580000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-01-28,25600.0,-0.7751937984496138,200,5120000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-01-29,26000.0,1.5625,200,5200000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-01-30,25500.0,-1.923076923076928,300,7650000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-01-31,25500.0,0.0,500,12750000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-02-03,25000.0,-1.9607843137254943,700,17500000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-02-04,25000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-02-05,25390.0,1.5600000000000058,300,7617000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-02-06,25000.0,-1.5360378101614836,600,15000000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-02-07,25000.0,0.0,100,2500000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-02-10,26000.0,4.000000000000004,1300,33800000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-02-12,26000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-02-13,25000.0,-3.846153846153844,500,12500000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-02-14,25000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-02-17,25500.0,2.0000000000000018,700,17850000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-02-18,26000.0,1.9607843137254832,300,7800000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-02-19,25500.0,-1.923076923076928,200,5100000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-02-20,26100.0,2.35294117647058,300,7830000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-02-21,27100.0,3.831417624521083,300,8130000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-02-25,25800.0,-4.797047970479706,200,5160000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-02-26,25760.0,-0.1550387596899183,100,2576000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-02-27,26010.0,0.9704968944099336,400,10404000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-02-28,25890.0,-0.4613610149942326,200,5178000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-03-03,26670.0,3.0127462340671984,100,2667000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-03-04,26670.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-03-05,26000.0,-2.512185976752901,200,5200000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-03-06,26000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-03-07,26000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-03-10,25500.0,-1.923076923076928,200,5100000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-03-11,25800.0,1.17647058823529,200,5160000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-03-12,25040.0,-2.9457364341085257,100,2504000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-03-13,25040.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-03-14,26040.0,3.9936102236421744,100,2604000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-03-17,26040.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-03-18,25800.0,-0.9216589861751112,100,2580000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-03-19,25800.0,0.0,100,2580000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-03-21,25400.0,-1.5503875968992276,200,5080000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-03-24,25330.0,-0.2755905511811041,100,2533000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-03-25,25310.0,-0.0789577575996847,100,2531000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-03-26,26780.0,5.807981035163956,500,13390000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-03-27,26100.0,-2.5392083644510843,100,2610000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-03-28,26100.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-03-31,26100.0,0.0,100,2610000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-04-01,26700.0,2.298850574712641,200,5340000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-04-02,26700.0,0.0,300,8010000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-04-03,25200.0,-5.61797752808989,100,2520000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-04-04,25000.0,-0.7936507936507908,400,10000000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-04-07,24000.0,-4.000000000000004,800,19200000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-04-08,24000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-04-09,24010.0,0.0416666666666731,100,2401000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-04-10,24300.0,1.207830070803828,100,2430000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-04-11,24400.0,0.4115226337448652,100,2440000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-04-14,25880.0,6.0655737704917945,300,7764000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-04-15,26500.0,2.395672333848542,200,5300000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-04-16,26500.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-04-17,27000.0,1.8867924528301885,400,10800000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-04-18,26500.0,-1.851851851851849,400,10600000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-04-21,26000.0,-1.8867924528301885,100,2600000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-04-22,26000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-04-23,26000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-04-24,26000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-04-25,26000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-04-28,26000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-04-30,25100.0,-3.4615384615384603,100,2510000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-05-01,27150.0,8.16733067729083,400,10860000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-05-02,26650.0,-1.841620626151008,100,2665000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-05-07,26650.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-05-08,27100.0,1.6885553470919357,200,5420000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-05-09,27100.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-05-12,27100.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-05-13,26600.0,-1.845018450184499,200,5320000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-05-14,26900.0,1.1278195488721776,100,2690000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-05-15,26900.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-05-16,25900.0,-3.7174721189591087,100,2590000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-05-19,25600.0,-1.158301158301156,200,5120000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-05-20,25600.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-05-21,25500.0,-0.390625,500,12750000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-05-22,24900.0,-2.352941176470591,600,14940000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-05-23,24900.0,0.0,100,2490000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-05-26,25900.0,4.016064257028118,300,7770000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-05-27,25900.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-05-28,25790.0,-0.4247104247104283,200,5158000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-05-29,25790.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-05-30,25790.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-06-02,25790.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-06-03,25010.0,-3.024428072896468,200,5002000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-06-04,25900.0,3.5585765693722404,200,5180000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-06-05,25900.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-06-06,25900.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-06-09,25900.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-06-10,26490.0,2.27799227799228,100,2649000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-06-11,26490.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-06-12,26490.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-06-13,25400.0,-4.1147602869007205,300,7620000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-06-16,25080.0,-1.2598425196850394,200,5016000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-06-17,24300.0,-3.110047846889952,600,14580000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-06-18,24300.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-06-19,24300.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-06-20,25000.0,2.8806584362139898,400,10000000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-06-23,24400.0,-2.400000000000002,500,12200000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-06-24,24900.0,2.049180327868849,200,4980000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-06-25,24860.0,-0.160642570281122,100,2486000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-06-26,24800.0,-0.2413515687851974,500,12400000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-06-27,24700.0,-0.4032258064516125,400,9880000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-06-30,24930.0,0.9311740890688204,100,2493000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-01,24930.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-02,24930.0,0.0,100,2493000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-03,24930.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-04,24930.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-07,25010.0,0.3208985158443589,200,5002000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-08,25010.0,0.0,100,2501000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-09,25990.0,3.91843262694922,100,2599000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-10,25980.0,-0.0384763370527174,100,2598000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-11,25110.0,-3.3487297921478087,100,2511000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-14,24500.0,-2.429311031461568,400,9800000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-15,24500.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-16,24500.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-17,24500.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-18,24500.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-22,25650.0,4.693877551020398,400,10260000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-23,25650.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-24,25650.0,0.0,100,2565000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-25,25650.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-28,25650.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-29,25650.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-30,25650.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-07-31,25650.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-08-01,24980.0,-2.61208576998051,300,7494000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-08-04,25500.0,2.081665332265814,200,5100000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-08-05,25500.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-08-06,25000.0,-1.9607843137254943,100,2500000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-08-07,25000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-08-08,25200.0,0.8000000000000007,100,2520000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-08-12,25200.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-08-13,25200.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-08-14,26000.0,3.174603174603185,300,7800000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-08-15,26000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-08-18,26000.0,0.0,100,2600000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-08-19,26000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-08-20,26000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
