日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROE,配当利回り,EPS,开盘,最高,最低
2021-10-27,944.4859008789062,-1.7163499747311683,8500,8028130.157470703,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-10-28,883.7194213867188,-6.43381541594642,33800,29869716.442871094,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-10-29,920.179443359375,4.125746372694139,25200,23188521.97265625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-11-01,950.5626831054688,3.3018820367439528,25300,24049235.88256836,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-11-02,915.8388061523438,-3.652981288901725,12200,11173233.435058594,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-11-04,1006.9887084960938,9.95261412067614,77900,78444420.3918457,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-11-05,937.5413208007812,-6.896540855858257,31100,29157535.076904297,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-11-08,921.9156494140624,-1.6666648221299152,14600,13459968.481445312,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-11-09,914.102783203125,-0.847459983557397,12300,11243464.233398438,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-11-10,910.63037109375,-0.3798710793995408,9200,8377799.4140625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-11-11,900.2131958007812,-1.1439521043490777,9700,8732067.999267578,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-11-12,928.8602905273438,3.18225669876786,13400,12446727.893066406,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-11-15,913.234619140625,-1.682241295711706,19400,17716751.611328125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-11-16,921.0474853515624,0.8555157729663865,10500,9670998.596191406,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-11-17,911.4985961914062,-1.0367423300125966,7300,6653939.752197266,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-11-18,907.157958984375,-0.4762088746124382,15400,13970232.568359377,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-11-19,910.63037109375,0.3827792144669661,13300,12111383.935546877,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-11-22,908.8942260742188,-0.1906530986272692,3700,3362908.6364746094,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-11-24,901.9494018554688,-0.7640959772345246,8000,7215595.21484375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-11-25,895.872802734375,-0.6737184046680555,7000,6271109.619140625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-11-26,885.4556884765625,-1.1627894301531994,18500,16380930.236816406,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-11-29,881.1151733398438,-0.4902012820299006,20300,17886638.018798828,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-11-30,881.1151733398438,0.0,30900,27226458.85620117,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-01,886.32373046875,0.5911323838815985,17000,15067503.41796875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-02,893.2684936523438,0.7835470206716488,20400,18222677.27050781,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-03,914.102783203125,2.3323658786615464,32100,29342699.340820312,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-06,905.421875,-0.949664344386536,18200,16478678.125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-07,945.3540649414062,4.410340753188269,19600,18528939.67285156,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-08,947.0902709960938,0.1836566974295683,18600,17615879.040527344,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-09,946.2222900390624,-0.0916471199855495,9100,8610622.839355469,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-10,941.0137329101562,-0.5504580883093801,18700,17596956.805419922,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-13,937.5413208007812,-0.369007591274606,10800,10125446.264648438,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-14,940.1455078125,0.2777677051603922,10100,9495469.62890625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-15,947.9584350585938,0.8310338326534827,8100,7678463.323974609,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-16,954.903076171875,0.7325891997418621,12600,12031778.759765623,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-17,943.617919921875,-1.1818116970825132,11400,10757244.287109377,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-20,917.5750732421876,-2.759893186624063,13400,12295505.981445312,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-21,927.1241455078124,1.0406856663928377,12400,11496339.404296877,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-22,923.65185546875,-0.3745226629989884,6100,5634276.318359375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-23,937.5413208007812,1.50375547342807,6500,6094018.585205078,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-24,944.4859008789062,0.7407225606006929,7600,7178092.846679688,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-27,957.507568359375,1.3787042737590127,10000,9575075.68359375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-28,987.8906860351562,3.1731464773527174,21000,20745704.40673828,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-29,996.5715942382812,0.8787316578482418,33000,32886862.60986328,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2021-12-30,968.7926635742188,-2.7874495745882744,28100,27223073.846435547,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-01-04,968.7926635742188,0.0,7500,7265944.976806641,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-01-05,967.0565185546876,-0.17920707751089,7500,7252923.889160156,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-01-06,940.1455078125,-2.7827753834292257,9200,8649338.671875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-01-07,944.4859008789062,0.4616724783917059,10800,10200447.729492188,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-01-11,944.4859008789062,0.0,6100,5761363.995361328,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-01-12,979.209716796875,3.6764779533136505,15400,15079829.638671877,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-01-13,960.9796752929688,-1.861709620645835,7200,6919053.662109375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-01-14,955.7711791992188,-0.5419985695495733,9900,9462134.674072266,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-01-17,947.9584350585938,-0.8174283040393471,8000,7583667.48046875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-01-18,939.277587890625,-0.915741328619768,17800,16719141.064453123,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-01-19,926.2560424804688,-1.3863362203072715,21000,19451376.892089844,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-01-20,925.3878784179688,-0.0937283021846813,12500,11567348.48022461,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-01-21,941.0137329101562,1.688573500541346,10300,9692441.44897461,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-01-24,953.1669921875,1.291507111140544,6800,6481535.546875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-01-25,944.4859008789062,-0.9107628967166436,9900,9350410.418701172,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-01-26,934.06884765625,-1.1029336926006494,4800,4483530.46875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-01-27,904.5538330078124,-3.1598328883889137,22200,20081095.09277344,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-01-28,945.3540649414062,4.510536625324479,20900,19757899.95727539,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-01-31,949.6946411132812,0.4591481999015823,33100,31434892.62084961,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-02-01,933.200927734375,-1.7367385962683168,8900,8305488.2568359375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-02-02,948.826416015625,1.6743969939234438,14600,13852865.673828123,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-02-03,934.06884765625,-1.5553496519780663,8400,7846178.3203125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-02-04,938.4093627929688,0.464688994564999,11800,11073230.480957031,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-02-07,939.277587890625,0.0925209329830423,8700,8171715.014648437,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-02-08,946.2222900390624,0.7393663213058677,6900,6528933.801269531,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-02-09,936.6732177734376,-1.0091785372368212,7200,6744047.16796875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-02-10,947.0902709960938,1.11213313512033,13100,12406882.550048828,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-02-14,936.6732177734376,-1.0999007741574809,16600,15548775.415039062,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-02-15,933.200927734375,-0.3707045288768307,12300,11478371.411132812,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-02-16,946.2222900390624,1.3953439090872657,7100,6718178.259277344,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-02-17,934.06884765625,-1.2844172569968504,8300,7752771.435546875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-02-18,943.617919921875,1.022309253711362,14900,14059907.006835938,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-02-21,938.4093627929688,-0.5519773436834963,9200,8633366.137695312,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-02-22,933.200927734375,-0.555028036281735,6300,5879165.8447265625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-02-24,948.826416015625,1.6743969939234438,12700,12050095.483398438,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-02-25,954.903076171875,0.6404396055674333,13600,12986681.8359375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-02-28,952.298828125,-0.2727238095530326,24400,23236091.40625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-01,945.3540649414062,-0.7292630189693061,13500,12762279.876708984,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-02,934.9368896484376,-1.1019337282496822,12600,11780204.809570312,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-03,931.4645385742188,-0.3713995150543714,11800,10991281.55517578,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-04,926.2560424804688,-0.5591727734179264,16700,15468475.909423828,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-07,917.5750732421876,-0.9372105379236162,26000,23856951.904296875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-08,900.2131958007812,-1.8921478958728977,14100,12693006.060791016,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-09,901.081298828125,0.0964330484593212,16700,15048057.690429688,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-10,940.1455078125,4.335259097617361,24800,23315608.59375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-11,897.6089477539062,-4.524465596561367,54200,48650404.96826172,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-14,905.421875,0.8704154816687293,20100,18198979.6875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-15,919.3113403320312,1.5340324455968446,14200,13054221.032714844,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-16,933.200927734375,1.5108687114995467,22500,20997020.87402344,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-17,949.6946411132812,1.7674343100954282,26300,24976969.061279297,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-18,961.8478393554688,1.279695358493438,57800,55594805.114746094,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-22,957.507568359375,-0.4512429948381635,44900,42992089.81933594,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-23,979.209716796875,2.266525002479636,29400,28788765.673828125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-24,969.66064453125,-0.9751815266765608,31100,30156446.044921875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-25,964.4521484375,-0.5371462813433925,48300,46583038.76953125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-28,960.9796752929688,-0.360046182711804,41500,39880656.5246582,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-29,964.4521484375,0.3613471995099759,73700,71080123.33984375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-30,957.3865966796876,-0.7325974408641578,39400,37721031.90917969,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-03-31,936.18994140625,-2.214012118714592,27100,25370747.41210937,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-04-01,950.3209838867188,1.5094204557723143,19300,18341194.989013672,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-04-04,967.9849243164062,1.85873412554185,13800,13358191.955566406,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-04-05,967.1016845703124,-0.0912451964804605,12600,12185481.225585938,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-04-06,951.2042236328124,-1.6438251727958986,15100,14363183.776855469,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-04-07,926.474609375,-2.599821746308684,15400,14267708.984375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-04-08,922.0586547851562,-0.4766406488811103,23200,21391760.791015625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-04-11,914.10986328125,-0.8620700497365186,17700,16179744.580078123,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-04-12,915.8763427734376,0.1932458627944999,17600,16119423.6328125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-04-13,920.2922973632812,0.4821562020557834,20000,18405845.947265625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-04-14,936.18994140625,1.727455949432244,12200,11421517.28515625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-04-15,920.2922973632812,-1.6981216460293158,10700,9847127.58178711,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-04-18,915.8763427734376,-0.4798426111460308,14700,13463382.238769531,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-04-19,912.343505859375,-0.3857329585961855,10400,9488372.4609375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-04-20,922.0586547851562,1.0648564782219871,12400,11433527.319335938,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-04-21,922.94189453125,0.0957899740444911,12500,11536773.681640623,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-04-22,907.0443115234376,-1.722490126627818,7000,6349310.180664063,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-04-25,901.7451171875,-0.5842266214135861,10000,9017451.171875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-04-26,899.0955200195312,-0.293829943458157,14300,12857065.936279297,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-04-27,938.8394165039062,4.4204309330238445,52100,48913533.59985352,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-04-28,934.4234008789062,-0.4703696444110283,42800,39993321.55761719,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-05-02,938.8394165039062,0.4725925764323069,14900,13988707.305908203,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-05-06,951.2042236328124,1.317031103673827,14600,13887581.665039062,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-05-09,923.8251342773438,-2.87836078470124,11000,10162076.47705078,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-05-10,923.8251342773438,0.0,11000,10162076.47705078,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-05-11,922.0586547851562,-0.1912136211328907,12000,11064703.857421877,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-05-12,912.343505859375,-1.0536367589375262,11200,10218247.265625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-05-13,939.7225952148438,3.0009628149519463,10800,10149004.028320312,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-05-16,924.708251953125,-1.5977420717744997,13200,12206148.92578125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-05-17,935.3067016601562,1.1461398429878589,6300,5892432.220458984,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-05-18,935.3067016601562,0.0,11700,10943088.409423828,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-05-19,924.708251953125,-1.1331523326219228,7000,6472957.763671875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-05-20,939.7225952148438,1.6236843599055415,12900,12122421.478271484,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-05-23,946.7882080078124,0.7518828246705578,9200,8710451.513671875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-05-24,928.2410278320312,-1.9589576653903813,12300,11417364.642333984,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-05-25,920.2922973632812,-0.8563218205636547,7400,6810163.000488281,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-05-26,931.77392578125,1.247606706137239,10100,9410916.650390623,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-05-27,947.6715087890624,1.7061631118817866,9300,8813345.031738281,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-05-30,988.2984619140624,4.287029075814819,50200,49612582.78808594,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-05-31,971.5177612304688,-1.6979385610996656,28700,27882559.747314453,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-01,984.7656860351562,1.3636317660223218,18100,17824258.917236328,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-02,960.91943359375,-2.421515369551064,17400,16719998.14453125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-03,957.3865966796876,-0.3676517292245829,14600,13977844.311523438,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-06,953.853759765625,-0.3690083949696721,13900,13258567.260742188,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-07,968.8681640625,1.5740782214418436,15500,15017456.54296875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-08,980.3497314453124,1.1850495050502952,11900,11666161.80419922,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-09,976.8170166015624,-0.3603525079301839,14200,13870801.635742188,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-10,957.3865966796876,-1.9891565760673635,18300,17520174.71923828,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-13,946.7882080078124,-1.1070124345412102,16000,15148611.328125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-14,930.0075073242188,-1.7723816732892028,16900,15717126.873779297,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-15,910.5771484375,-2.089269036399821,25800,23492890.4296875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-16,930.0075073242188,2.1338509230173663,12400,11532093.090820312,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-17,920.2922973632812,-1.044637799633441,10300,9479010.662841797,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-20,925.5914306640624,0.5758098069454487,13900,12865720.886230469,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-21,937.9561767578124,1.3358751695528248,12900,12099634.68017578,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-22,925.5914306640624,-1.3182647974546713,8500,7867527.160644531,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-23,926.474609375,0.0954177709169057,8700,8060329.1015625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-24,939.7225952148438,1.4299351224293932,8800,8269558.837890625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-27,939.7225952148438,0.0,10300,9679142.73071289,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-28,947.6715087890624,0.8458787321593997,21400,20280170.288085938,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-29,982.1160888671876,3.634653965923107,50900,49989708.92333984,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-06-30,945.905029296875,-3.687044737458667,42400,40106373.2421875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-07-01,933.5402221679688,-1.307193295937692,16200,15123351.599121094,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-07-04,967.1016845703124,3.5950740638045264,13600,13152582.91015625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-07-05,962.685791015625,-0.4566110911749188,25800,24837293.408203125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-07-06,952.9705810546876,-1.0091776622866755,16000,15247529.296875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-07-07,963.5690307617188,1.1121486767515565,11500,11081043.853759766,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-07-08,968.8681640625,0.5499484864714077,27900,27031421.77734375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-07-11,978.5833129882812,1.0027317736445385,25200,24660299.487304688,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-07-12,946.7882080078124,-3.2490953563653835,12200,11550816.137695312,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-07-13,970.6346435546876,2.51866630204991,9000,8735711.791992188,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-07-14,970.6346435546876,0.0,8600,8347457.934570312,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-07-15,971.5177612304688,0.0909835314085949,16300,15835739.50805664,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-07-19,966.2185668945312,-0.5454552193905227,14300,13816925.506591797,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-07-20,989.1817626953124,2.376604692516504,16800,16618253.61328125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-07-21,1004.196044921875,1.5178486697583038,14200,14259583.837890623,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-07-22,1003.3128051757812,-0.0879549118481648,13800,13845716.71142578,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-07-25,1003.3128051757812,0.0,13700,13745385.430908203,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-07-26,1002.4298706054688,-0.0880019238025942,5500,5513364.288330078,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-07-27,996.2473754882812,-0.6167508868678562,13100,13050840.618896484,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-07-28,1038.6407470703125,4.255305722763225,37800,39260620.23925781,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-07-29,1000.6632690429688,-3.656459476914087,26400,26417510.30273437,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-08-01,1024.5093994140625,2.3830324454599205,17900,18338718.24951172,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-08-02,1005.0792846679688,-1.896528695315658,19900,20001077.76489257,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-08-03,992.7145385742188,-1.23022594161164,16800,16677604.248046877,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-08-04,983.882568359375,-0.8896787416379115,8000,7871060.546875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-08-05,1006.8457641601562,2.3339366443977605,10900,10974618.829345703,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-08-08,958.2697143554688,-4.824577063718039,36000,34497709.716796875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-08-09,947.6715087890624,-1.1059731313260324,14000,13267401.123046877,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-08-10,968.8681640625,2.236709142023563,20400,19764910.546875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-08-12,974.1673583984376,0.5469468945824119,26100,25425768.05419922,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-08-15,961.802490234375,-1.269275556962901,22900,22025277.026367188,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-08-16,961.802490234375,0.0,14200,13657595.361328123,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-08-17,966.2185668945312,0.4591458958564498,17000,16425715.637207031,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-08-18,957.3865966796876,-0.9140758123940884,13500,12924719.05517578,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-08-19,962.685791015625,0.553506217270594,17600,16943269.921875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-08-22,971.5177612304688,0.9174302038390092,7800,7577838.537597656,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-08-23,958.2697143554688,-1.3636443309302693,15000,14374045.715332031,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-08-24,964.4521484375,0.6451663857695467,14800,14273891.796875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-08-25,970.6346435546876,0.6410369998349541,3400,3300157.788085937,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-08-26,970.6346435546876,0.0,16200,15724281.225585938,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-08-29,890.2634887695312,-8.28026851491912,978800,871389902.8076172,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2022-08-30,883.197998046875,-0.7936404010482012,335900,296666207.5439453,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
