日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,EPS,开盘,最高,最低
2022-01-20,529.0,1.1472275334607929,4300,2274700.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-01-21,520.0,-1.7013232514177743,200,104000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-01-24,508.0,-2.3076923076923106,2100,1066800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-01-25,502.0,-1.1811023622047223,2500,1255000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-01-26,503.0,0.1992031872509958,2900,1458700.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-01-27,515.0,2.385685884691857,1900,978500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-01-28,496.0,-3.689320388349515,200,99200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-01-31,498.0,0.4032258064516236,1600,796800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-02-01,495.0,-0.6024096385542133,800,396000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-02-02,497.0,0.4040404040404066,1200,596400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-02-03,489.0,-1.609657947686116,4200,2053800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-02-04,490.0,0.2044989775051187,2000,980000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-02-07,478.0,-2.4489795918367308,1000,478000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-02-08,494.0,3.347280334728042,2000,988000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-02-09,473.0,-4.251012145748989,800,378400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-02-10,459.0,-2.959830866807611,5100,2340900.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-02-14,461.0,0.4357298474945592,34600,15950600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-02-15,447.0,-3.0368763557483747,5800,2592600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-02-16,446.0,-0.2237136465324418,3800,1694800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-02-17,452.0,1.3452914798206317,3800,1717600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-02-18,463.0,2.433628318584069,1800,833400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-02-21,458.0,-1.0799136069114423,2000,916000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-02-22,467.0,1.9650655021834047,1300,607100.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-02-24,455.0,-2.569593147751603,1500,682500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-02-25,455.0,0.0,900,409500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-02-28,450.0,-1.098901098901095,16900,7605000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-01,466.0,3.555555555555556,2400,1118400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-02,461.0,-1.0729613733905574,600,276600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-03,457.0,-0.8676789587852451,300,137100.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-04,466.0,1.969365426695835,1800,838800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-07,448.0,-3.862660944206009,700,313600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-08,444.0,-0.8928571428571397,1900,843600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-09,441.0,-0.6756756756756799,900,396900.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-10,452.0,2.494331065759648,300,135600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-11,432.0,-4.424778761061942,300,129600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-14,431.0,-0.2314814814814769,1600,689600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-15,439.0,1.8561484918793607,400,175600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-16,428.0,-2.505694760820043,1000,428000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-17,418.0,-2.336448598130836,6300,2633400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-18,461.0,10.287081339712923,30200,13922200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-22,471.0,2.169197396963129,3500,1648500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-23,461.0,-2.123142250530785,2100,968100.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-24,461.0,0.0,300,138300.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-25,461.0,0.0,300,138300.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-28,456.0,-1.0845986984815648,400,182400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-29,452.0,-0.8771929824561431,700,316400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-30,455.0,0.6637168141592875,1300,591500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-03-31,451.0,-0.879120879120876,300,135300.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-04-01,438.0,-2.882483370288247,900,394200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-04-04,438.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-04-05,440.0,0.4566210045662044,1700,748000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-04-06,454.0,3.1818181818181746,2300,1044200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-04-07,446.0,-1.7621145374449363,1900,847400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-04-08,437.0,-2.0179372197309364,1100,480700.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-04-11,435.0,-0.4576659038901587,400,174000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-04-12,425.0,-2.298850574712641,1300,552500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-04-13,431.0,1.4117647058823568,1100,474100.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-04-14,433.0,0.4640371229698292,2400,1039200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-04-15,423.0,-2.309468822170901,1800,761400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-04-18,423.0,0.0,1200,507600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-04-19,424.0,0.236406619385332,3300,1399200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-04-20,455.0,7.311320754716988,5700,2593500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-04-21,535.0,17.582417582417587,95100,50878500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-04-22,452.0,-15.514018691588785,36800,16633600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-04-25,460.0,1.7699115044247815,18100,8326000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-04-26,437.0,-5.000000000000004,6400,2796800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-04-27,433.0,-0.9153318077803174,500,216500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-04-28,433.0,0.0,4000,1732000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-05-02,427.0,-1.385681293302543,1200,512400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-05-06,428.0,0.2341920374707262,2400,1027200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-05-09,428.0,0.0,1600,684800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-05-10,428.0,0.0,2200,941600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-05-11,438.0,2.336448598130847,600,262800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-05-12,438.0,0.0,2800,1226400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-05-13,450.0,2.7397260273972712,800,360000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-05-16,441.0,-2.0000000000000018,1000,441000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-05-17,435.0,-1.3605442176870763,700,304500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-05-18,440.0,1.1494252873563315,100,44000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-05-19,443.0,0.6818181818181834,1300,575900.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-05-20,448.0,1.1286681715575675,2000,896000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-05-23,456.0,1.7857142857142794,1300,592800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-05-24,444.0,-2.631578947368418,600,266400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-05-25,410.0,-7.657657657657657,10100,4141000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-05-26,423.0,3.170731707317076,2600,1099800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-05-27,417.0,-1.4184397163120588,800,333600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-05-30,447.0,7.194244604316546,1800,804600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-05-31,441.0,-1.342281879194629,3300,1455300.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-01,443.0,0.4535147392290328,600,265800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-02,422.0,-4.740406320541757,500,211000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-03,424.0,0.4739336492890933,15200,6444800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-06,432.0,1.8867924528301885,700,302400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-07,432.0,0.0,500,216000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-08,436.0,0.92592592592593,1400,610400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-09,440.0,0.917431192660545,1000,440000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-10,460.0,4.545454545454541,4900,2254000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-13,457.0,-0.6521739130434745,4200,1919400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-14,457.0,0.0,200,91400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-15,452.0,-1.094091903719907,1700,768400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-16,434.0,-3.9823008849557473,700,303800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-17,450.0,3.686635944700467,800,360000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-20,454.0,0.8888888888888946,1700,771800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-21,454.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-22,455.0,0.2202643171806073,500,227500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-23,441.0,-3.076923076923077,100,44100.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-24,441.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-27,441.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-28,441.0,0.0,600,264600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-29,441.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-06-30,440.0,-0.2267573696145164,200,88000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-07-01,450.0,2.2727272727272707,500,225000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-07-04,434.0,-3.555555555555556,500,217000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-07-05,450.0,3.686635944700467,1900,855000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-07-06,440.0,-2.222222222222225,2400,1056000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-07-07,437.0,-0.6818181818181834,600,262200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-07-08,428.0,-2.0594965675057253,100,42800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-07-11,430.0,0.4672897196261738,100,43000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-07-12,431.0,0.2325581395348885,500,215500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-07-13,443.0,2.78422273781902,59900,26535700.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-07-14,468.0,5.643340857787815,6300,2948400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-07-15,441.0,-5.769230769230771,5500,2425500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-07-19,441.0,0.0,2800,1234800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-07-20,449.0,1.8140589569161087,1600,718400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-07-21,438.0,-2.44988864142539,700,306600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-07-22,438.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-07-25,430.0,-1.82648401826484,1900,817000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-07-26,430.0,0.0,100,43000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-07-27,444.0,3.255813953488373,1100,488400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-07-28,446.0,0.4504504504504458,1800,802800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-07-29,450.0,0.8968609865470878,1300,585000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-01,448.0,-0.4444444444444473,600,268800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-02,448.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-03,435.0,-2.901785714285709,4300,1870500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-04,428.0,-1.6091954022988464,700,299600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-05,429.0,0.2336448598130758,600,257400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-08,429.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-09,430.0,0.2331002331002363,800,344000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-10,427.0,-0.6976744186046546,400,170800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-12,439.0,2.810304449648715,3300,1448700.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-15,439.0,0.0,300,131700.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-16,447.0,1.8223234624145768,900,402300.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-17,450.0,0.6711409395973256,1000,450000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-18,455.0,1.1111111111111072,300,136500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-19,449.0,-1.318681318681314,2400,1077600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-22,442.0,-1.5590200445434244,300,132600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-23,435.0,-1.5837104072398245,700,304500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-24,443.0,1.839080459770126,900,398700.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-25,449.0,1.3544018058690763,200,89800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-26,449.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-29,450.0,0.222717149220486,2400,1080000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-30,450.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-08-31,456.0,1.333333333333342,2000,912000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-09-01,456.0,0.0,2000,912000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-09-02,458.0,0.4385964912280604,400,183200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-09-05,465.0,1.5283842794759916,600,279000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-09-06,458.0,-1.505376344086018,1600,732800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-09-07,454.0,-0.8733624454148492,400,181600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-09-08,460.0,1.3215859030837107,200,92000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-09-09,460.0,0.0,1200,552000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-09-12,470.0,2.1739130434782705,1100,517000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-09-13,455.0,-3.1914893617021267,1200,546000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-09-14,449.0,-1.318681318681314,600,269400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-09-15,441.0,-1.7817371937639217,500,220500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-09-16,458.0,3.8548752834467015,900,412200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-09-20,459.0,0.2183406113537067,1700,780300.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-09-21,459.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-09-22,450.0,-1.9607843137254943,600,270000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-09-26,450.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-09-27,451.0,0.2222222222222125,1400,631400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-09-28,435.0,-3.547671840354772,600,261000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-09-29,435.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-09-30,435.0,0.0,1200,522000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-10-03,435.0,0.0,100,43500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-10-04,458.0,5.287356321839076,900,412200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-10-05,458.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-10-06,457.0,-0.2183406113537067,1300,594100.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-10-07,450.0,-1.5317286652078763,500,225000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-10-11,456.0,1.333333333333342,400,182400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-10-12,456.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-10-13,456.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-10-14,451.0,-1.0964912280701733,400,180400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-10-17,443.0,-1.77383592017738,100,44300.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-10-18,429.0,-3.160270880361171,5700,2445300.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-10-19,460.0,7.226107226107237,5600,2576000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-10-20,444.0,-3.4782608695652195,2400,1065600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-10-21,444.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-10-24,443.0,-0.2252252252252229,8400,3721200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-10-25,445.0,0.4514672686230181,300,133500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-10-26,460.0,3.370786516853941,1300,598000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-10-27,460.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-10-28,455.0,-1.0869565217391353,2100,955500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-10-31,468.0,2.857142857142847,300,140400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-11-01,476.0,1.709401709401703,300,142800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-11-02,476.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-11-04,469.0,-1.4705882352941124,300,140700.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-11-07,469.0,0.0,2800,1313200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-11-08,455.0,-2.985074626865669,700,318500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-11-09,450.0,-1.098901098901095,2300,1035000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-11-10,446.0,-0.8888888888888835,100,44600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-11-11,460.0,3.139013452914808,200,92000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-11-14,446.0,-3.04347826086957,600,267600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-11-15,430.0,-3.58744394618834,1200,516000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-11-16,436.0,1.3953488372093092,500,218000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-11-17,446.0,2.293577981651373,200,89200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-11-18,453.0,1.5695067264573923,1500,679500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-11-21,453.0,0.0,1200,543600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-11-22,453.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-11-24,453.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-11-25,453.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-11-28,453.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-11-29,453.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-11-30,469.0,3.532008830022071,12000,5628000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-12-01,452.0,-3.624733475479746,1500,678000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-12-02,444.0,-1.7699115044247815,200,88800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-12-05,443.0,-0.2252252252252229,100,44300.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2022-12-06,444.0,0.225733634311509,300,133200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
