code,name,date,close,pct_chg,volume,z_score,vol_ratio
920006,晟楠科技,2026-01-08,28.5,5.13,47958,3.22,2.43
601890,亚星锚链,2026-01-08,10.94,4.69,843823,3.21,2.19
688510,航亚科技,2026-01-08,30.31,7.22,217297,3.21,2.86
688553,汇宇制药-W,2026-01-08,20.6,5.42,149137,3.2,3.2
600562,国睿科技,2026-01-08,31.3,8.04,456380,3.18,2.79
688522,纳睿雷达,2026-01-08,42.31,4.44,116109,3.14,2.47
600698,湖南天雁,2026-01-08,9.27,3.0,310005,3.13,2.48
603220,中贝通信,2026-01-08,23.33,4.29,196931,3.12,2.61
600150,中国船舶,2026-01-08,35.88,4.09,1509154,3.11,2.71
603926,铁流股份,2026-01-08,18.09,7.3,136847,3.1,2.81
600169,ST太重,2026-01-08,2.45,5.15,639658,3.07,2.58
601872,招商轮船,2026-01-08,9.6,6.55,1602558,3.07,2.13
603181,皇马科技,2026-01-08,15.12,3.14,199178,3.05,2.4
601992,金隅集团,2026-01-08,1.79,4.68,2009486,3.05,2.68
603877,太平鸟,2026-01-08,17.1,4.84,191593,3.05,3.8
603499,翔港科技,2026-01-08,21.87,7.05,136888,2.99,2.24
688401,路维光电,2026-01-08,57.48,5.08,121516,2.96,2.37
688586,江航装备,2026-01-08,14.06,6.43,387928,2.95,2.08
688362,甬矽电子,2026-01-08,40.77,6.03,403831,2.95,3.43
688276,百克生物,2026-01-08,20.23,3.8,63718,2.93,2.38
601718,际华集团,2026-01-08,3.54,3.21,1211730,2.86,2.34
688041,海光信息,2026-01-08,241.68,8.5,519061,2.84,2.23
603037,凯众股份,2026-01-08,17.03,7.38,473055,2.83,3.67
600986,浙文互联,2026-01-08,8.87,5.34,1526416,2.82,2.69
603336,宏辉果蔬,2026-01-08,9.1,3.88,177849,2.8,1.96
688223,晶科能源,2026-01-08,6.39,5.27,2524633,2.76,2.98
688128,中国电研,2026-01-08,31.44,3.18,57786,2.75,2.31
600649,城投控股,2026-01-08,4.78,4.6,674864,2.73,2.71
688727,恒坤新材,2026-01-08,64.0,3.13,265557,2.72,2.34
688592,司南导航,2026-01-08,47.99,7.17,62754,2.7,2.37
603429,集友股份,2026-01-08,10.98,7.44,252476,2.7,2.34
688655,迅捷兴,2026-01-08,19.06,6.6,59625,2.7,2.12
600884,杉杉股份,2026-01-08,14.0,4.56,1293511,2.65,2.11
688319,欧林生物,2026-01-08,29.04,4.24,95691,2.65,2.14
600316,洪都航空,2026-01-08,37.79,6.69,414923,2.63,3.04
688215,瑞晟智能,2026-01-08,77.0,4.03,20222,2.63,2.11
600760,中航沈飞,2026-01-08,61.81,5.64,578356,2.63,2.26
600589,大位科技,2026-01-08,8.81,4.88,4364352,2.61,4.32
920493,并行科技,2026-01-08,147.0,4.4,44666,2.61,2.55
688717,艾罗能源,2026-01-08,72.9,5.88,83616,2.57,2.26
600676,交运股份,2026-01-08,6.17,3.18,243609,2.55,2.2
